date,fund,weight,predicted_relative_return,fund_return_1m,portfolio_return_1m,turnover,strategy_name,tilt_strength
2018-04-30,VTI,0.4984615384615385,0.01340098325562426,0.02381125755479485,0.009842494585655302,0.0,chatgpt_proxy_90_10,0.0
2018-04-30,VXUS,0.18,-0.022393969835193758,-0.010684883517253718,0.009842494585655302,0.0,chatgpt_proxy_90_10,0.0
2018-04-30,VWO,0.11076923076923079,-0.00029971140064382045,-0.017829963035442487,0.009842494585655302,0.0,chatgpt_proxy_90_10,0.0
2018-04-30,SCHD,0.11076923076923079,-0.023749920324777206,0.013485901103391873,0.009842494585655302,0.0,chatgpt_proxy_90_10,0.0
2018-04-30,BND,0.1,0.10268543325649475,0.0037796594392114358,0.009842494585655302,0.0,chatgpt_proxy_90_10,0.0
2018-05-31,VTI,0.4984615384615385,0.02554255426711316,0.0030216467858006357,-0.010324965257139275,0.0,chatgpt_proxy_90_10,0.0
2018-05-31,VXUS,0.18,0.003805057077189424,-0.031754389691452056,-0.010324965257139275,0.0,chatgpt_proxy_90_10,0.0
2018-05-31,VWO,0.11076923076923079,-0.00340285118177507,-0.0597583546523085,-0.010324965257139275,0.0,chatgpt_proxy_90_10,0.0
2018-05-31,SCHD,0.11076923076923079,-0.01115450848982813,0.0017568533969010147,-0.010324965257139275,0.0,chatgpt_proxy_90_10,0.0
2018-05-31,BND,0.1,0.12921255030948153,0.003094318593066081,-0.010324965257139275,0.0,chatgpt_proxy_90_10,0.0
2018-06-29,VTI,0.4984615384615385,0.00874721617412689,0.03410952075767271,0.029404987429632438,0.0,chatgpt_proxy_90_10,0.0
2018-06-29,VXUS,0.18,0.007243065832604783,0.02384473197781878,0.029404987429632438,0.0,chatgpt_proxy_90_10,0.0
2018-06-29,VWO,0.11076923076923079,-0.0003974029011710664,0.03649289099526065,0.029404987429632438,0.0,chatgpt_proxy_90_10,0.0
2018-06-29,SCHD,0.11076923076923079,-0.013691306109690791,0.03672144451207138,0.029404987429632438,0.0,chatgpt_proxy_90_10,0.0
2018-06-29,BND,0.1,0.14729962914657607,7.558551421871229e-06,0.029404987429632438,0.0,chatgpt_proxy_90_10,0.0
2018-07-31,VTI,0.4984615384615385,0.056587618688992175,0.03339760363586275,0.012432424751263396,0.0,chatgpt_proxy_90_10,0.0
2018-07-31,VXUS,0.18,0.051867739301594405,-0.022386712402960862,0.012432424751263396,0.0,chatgpt_proxy_90_10,0.0
2018-07-31,VWO,0.11076923076923079,0.004364804091221532,-0.03886602652034754,0.012432424751263396,0.0,chatgpt_proxy_90_10,0.0
2018-07-31,SCHD,0.11076923076923079,-0.0010047588110395946,0.03150684931506853,0.012432424751263396,0.0,chatgpt_proxy_90_10,0.0
2018-07-31,BND,0.1,0.14942459900313465,0.006297824926587481,0.012432424751263396,0.0,chatgpt_proxy_90_10,0.0
2018-08-31,VTI,0.4984615384615385,0.03984135805817088,0.0019604184713801764,0.0006619724909085278,0.0,chatgpt_proxy_90_10,0.0
2018-08-31,VXUS,0.18,0.015649173751304233,0.0021194780580260364,0.0006619724909085278,0.0,chatgpt_proxy_90_10,0.0
2018-08-31,VWO,0.11076923076923079,-0.016649587699094224,-0.01366515826804282,0.0006619724909085278,0.0,chatgpt_proxy_90_10,0.0
2018-08-31,SCHD,0.11076923076923079,-0.034373096186661296,0.012312846840663472,0.0006619724909085278,0.0,chatgpt_proxy_90_10,0.0
2018-08-31,BND,0.1,0.14009373359024352,-0.005469322702374879,0.0006619724909085278,0.0,chatgpt_proxy_90_10,0.0
2018-09-28,VTI,0.4984615384615385,0.02855859470978086,-0.09274974941530234,-0.08254977256692443,0.0,chatgpt_proxy_90_10,0.0
2018-09-28,VXUS,0.18,-0.042419971027056,-0.09870370370370374,-0.08254977256692443,0.0,chatgpt_proxy_90_10,0.0
2018-09-28,VWO,0.11076923076923079,-0.07546396448528798,-0.08756097560975618,-0.08254977256692443,0.0,chatgpt_proxy_90_10,0.0
2018-09-28,SCHD,0.11076923076923079,-0.05819584895488521,-0.07603773584905671,-0.08254977256692443,0.0,chatgpt_proxy_90_10,0.0
2018-09-28,BND,0.1,0.12043307380424367,-0.004292196916539259,-0.08254977256692443,0.0,chatgpt_proxy_90_10,0.0
2018-10-31,VTI,0.4984615384615385,0.08887186382722442,0.04109891728658743,0.038965939617745554,0.0,chatgpt_proxy_90_10,0.0
2018-10-31,VXUS,0.18,0.071660304977446,0.031641668378878274,0.038965939617745554,0.0,chatgpt_proxy_90_10,0.0
2018-10-31,VWO,0.11076923076923079,0.037435812450236576,0.060946271050521306,0.038965939617745554,0.0,chatgpt_proxy_90_10,0.0
2018-10-31,SCHD,0.11076923076923079,0.06234119496980437,0.05268531754135197,0.038965939617745554,0.0,chatgpt_proxy_90_10,0.0
2018-10-31,BND,0.1,0.14049991671270667,0.001973261103640711,0.038965939617745554,0.0,chatgpt_proxy_90_10,0.0
2018-11-30,VTI,0.4984615384615385,0.05575165002259458,-0.10033206299412067,-0.07108327681849427,0.0,chatgpt_proxy_90_10,0.0
2018-11-30,VXUS,0.18,0.04469272762363784,-0.05176942366685189,-0.07108327681849427,0.0,chatgpt_proxy_90_10,0.0
2018-11-30,VWO,0.11076923076923079,0.0002709206285371954,-0.03171699299089992,-0.07108327681849427,0.0,chatgpt_proxy_90_10,0.0
2018-11-30,SCHD,0.11076923076923079,0.01419901011064642,-0.08897921540293152,-0.07108327681849427,0.0,chatgpt_proxy_90_10,0.0
2018-11-30,BND,0.1,0.136147634535228,0.016163200791559307,-0.07108327681849427,0.0,chatgpt_proxy_90_10,0.0
2018-12-31,VTI,0.4984615384615385,0.06257184784446236,0.07941153207308371,0.0665343005960976,0.0,chatgpt_proxy_90_10,0.0
2018-12-31,VXUS,0.18,0.05625972480568135,0.06771386117597089,0.0665343005960976,0.0,chatgpt_proxy_90_10,0.0
2018-12-31,VWO,0.11076923076923079,0.007961402017338332,0.07414199633219809,0.0665343005960976,0.0,chatgpt_proxy_90_10,0.0
2018-12-31,SCHD,0.11076923076923079,0.03544921502770838,0.0541004723057108,0.0665343005960976,0.0,chatgpt_proxy_90_10,0.0
2018-12-31,BND,0.1,0.13365885255454907,0.005568915327173629,0.0665343005960976,0.0,chatgpt_proxy_90_10,0.0
2019-01-31,VTI,0.4984615384615385,-0.013717473529722376,0.05349160987762902,0.041690180044352786,0.0,chatgpt_proxy_90_10,0.0
2019-01-31,VXUS,0.18,0.010312992078502664,0.028230616302186817,0.041690180044352786,0.0,chatgpt_proxy_90_10,0.0
2019-01-31,VWO,0.11076923076923079,-0.03063444996726055,0.02048780487804902,0.041690180044352786,0.0,chatgpt_proxy_90_10,0.0
2019-01-31,SCHD,0.11076923076923079,-0.015518550812605853,0.06089613034623209,0.041690180044352786,0.0,chatgpt_proxy_90_10,0.0
2019-01-31,BND,0.1,0.1291456874568351,0.009303230538052487,0.041690180044352786,0.0,chatgpt_proxy_90_10,0.0
2019-02-28,VTI,0.4984615384615385,0.01395280721819231,-0.0014606663420742017,-9.608428247280879e-05,0.0,chatgpt_proxy_90_10,0.0
2019-02-28,VXUS,0.18,0.005881980243865643,-0.0029002320185614883,-9.608428247280879e-05,0.0,chatgpt_proxy_90_10,0.0
2019-02-28,VWO,0.11076923076923079,-0.026979813465330585,0.00023900573613766518,-9.608428247280879e-05,0.0,chatgpt_proxy_90_10,0.0
2019-02-28,SCHD,0.11076923076923079,0.013211244483744467,-0.0025426111442047317,-9.608428247280879e-05,0.0,chatgpt_proxy_90_10,0.0
2019-02-28,BND,0.1,0.12955815689182099,0.014092120719649825,-9.608428247280879e-05,0.0,chatgpt_proxy_90_10,0.0
2019-03-29,VTI,0.4984615384615385,0.024520041398408014,0.03766152995646466,0.028982299812937477,0.0,chatgpt_proxy_90_10,0.0
2019-03-29,VXUS,0.18,0.018809863919322545,0.025433526011560792,0.028982299812937477,0.0,chatgpt_proxy_90_10,0.0
2019-03-29,VWO,0.11076923076923079,-0.013422938395909745,0.022588235294117576,0.028982299812937477,0.0,chatgpt_proxy_90_10,0.0
2019-03-29,SCHD,0.11076923076923079,0.012648077838077672,0.027926549349655883,0.028982299812937477,0.0,chatgpt_proxy_90_10,0.0
2019-03-29,BND,0.1,0.1365548481856473,0.0003595713047770399,0.028982299812937477,0.0,chatgpt_proxy_90_10,0.0
2019-04-30,VTI,0.4984615384615385,0.03850260474876911,-0.03716036228023434,-0.039128942241855674,0.0,chatgpt_proxy_90_10,0.0
2019-04-30,VXUS,0.18,-0.019832188188612692,-0.04133784291619691,-0.039128942241855674,0.0,chatgpt_proxy_90_10,0.0
2019-04-30,VWO,0.11076923076923079,0.027915529482549432,-0.08306488725264616,-0.039128942241855674,0.0,chatgpt_proxy_90_10,0.0
2019-04-30,SCHD,0.11076923076923079,-0.025908519011667002,-0.04354298474134721,-0.039128942241855674,0.0,chatgpt_proxy_90_10,0.0
2019-04-30,BND,0.1,0.00593220186583384,0.008591374251573747,-0.039128942241855674,0.0,chatgpt_proxy_90_10,0.0
2019-05-31,VTI,0.4984615384615385,0.04357901611492304,0.07076777416105018,0.0609172494640405,0.0,chatgpt_proxy_90_10,0.0
2019-05-31,VXUS,0.18,-0.01172787780521723,0.05774114054589785,0.0609172494640405,0.0,chatgpt_proxy_90_10,0.0
2019-05-31,VWO,0.11076923076923079,0.028507883427048717,0.05367431691561131,0.0609172494640405,0.0,chatgpt_proxy_90_10,0.0
2019-05-31,SCHD,0.11076923076923079,-0.028972066879604342,0.07273219713183487,0.0609172494640405,0.0,chatgpt_proxy_90_10,0.0
2019-05-31,BND,0.1,0.03414799083345976,0.012468782587075289,0.0609172494640405,0.0,chatgpt_proxy_90_10,0.0
2019-06-28,VTI,0.4984615384615385,0.03853437711495296,0.028782730361782916,0.018344869306481416,0.0,chatgpt_proxy_90_10,0.0
2019-06-28,VXUS,0.18,-0.01625802106682745,-0.0018957345971565287,0.018344869306481416,0.0,chatgpt_proxy_90_10,0.0
2019-06-28,VWO,0.11076923076923079,0.024581526630542323,0.0021161533035503055,0.018344869306481416,0.0,chatgpt_proxy_90_10,0.0
2019-06-28,SCHD,0.11076923076923079,-0.04013065443053605,0.037120783870359775,0.018344869306481416,0.0,chatgpt_proxy_90_10,0.0
2019-06-28,BND,0.1,-0.004267035952703141,-7.227871783010986e-05,0.018344869306481416,0.0,chatgpt_proxy_90_10,0.0
2019-07-31,VTI,0.4984615384615385,0.006732179745569958,-0.03477754031474645,-0.030853741042386904,0.0,chatgpt_proxy_90_10,0.0
2019-07-31,VXUS,0.18,-0.03667307780306048,-0.03931623931623929,-0.030853741042386904,0.0,chatgpt_proxy_90_10,0.0
2019-07-31,VWO,0.11076923076923079,0.03101300640047535,-0.052088221492257114,-0.030853741042386904,0.0,chatgpt_proxy_90_10,0.0
2019-07-31,SCHD,0.11076923076923079,-0.0354600464271687,-0.03252180232558133,-0.030853741042386904,0.0,chatgpt_proxy_90_10,0.0
2019-07-31,BND,0.1,-0.02978387102032473,0.02930635537401116,-0.030853741042386904,0.0,chatgpt_proxy_90_10,0.0
2019-08-30,VTI,0.4984615384615385,0.015480778673710702,0.013053818760783376,0.014336550673101977,0.0,chatgpt_proxy_90_10,0.0
2019-08-30,VXUS,0.18,-0.009746617265121108,0.02323074624432908,0.014336550673101977,0.0,chatgpt_proxy_90_10,0.0
2019-08-30,VWO,0.11076923076923079,0.03553907821510256,0.005980319694619984,0.014336550673101977,0.0,chatgpt_proxy_90_10,0.0
2019-08-30,SCHD,0.11076923076923079,-0.037467843163369666,0.03271952399653966,0.014336550673101977,0.0,chatgpt_proxy_90_10,0.0
2019-08-30,BND,0.1,-0.04523054452707865,-0.006385621497346561,0.014336550673101977,0.0,chatgpt_proxy_90_10,0.0
2019-09-30,VTI,0.4984615384615385,0.029478188539982367,0.020958083832335106,0.023470174634683264,0.0,chatgpt_proxy_90_10,0.0
2019-09-30,VXUS,0.18,0.0034722495128779052,0.0349786241741159,0.023470174634683264,0.0,chatgpt_proxy_90_10,0.0
2019-09-30,VWO,0.11076923076923079,0.08015837886363017,0.04459392127553552,0.023470174634683264,0.0,chatgpt_proxy_90_10,0.0
2019-09-30,SCHD,0.11076923076923079,-0.021811946640901005,0.018161805173362744,0.023470174634683264,0.0,chatgpt_proxy_90_10,0.0
2019-09-30,BND,0.1,-0.014103679013885151,-0.0022417997203798556,0.023470174634683264,0.0,chatgpt_proxy_90_10,0.0
2019-10-31,VTI,0.4984615384615385,0.1543292789850934,0.04281524926686253,0.02779027025039899,0.0,chatgpt_proxy_90_10,0.0
2019-10-31,VXUS,0.18,0.17678020689858684,0.013143071723620059,0.02779027025039899,0.0,chatgpt_proxy_90_10,0.0
2019-10-31,VWO,0.11076923076923079,0.1981808793851324,0.003100405437634235,0.02779027025039899,0.0,chatgpt_proxy_90_10,0.0
2019-10-31,SCHD,0.11076923076923079,0.18511818343070327,0.0286486486486488,0.02779027025039899,0.0,chatgpt_proxy_90_10,0.0
2019-10-31,BND,0.1,0.1826492722964292,0.005659440221845502,0.02779027025039899,0.0,chatgpt_proxy_90_10,0.0
2019-11-29,VTI,0.4984615384615385,0.1568550338561461,0.03090492700532521,0.035196687364271936,0.0,chatgpt_proxy_90_10,0.0
2019-11-29,VXUS,0.18,0.1787661438051497,0.047588498103294796,0.035196687364271936,0.0,chatgpt_proxy_90_10,0.0
2019-11-29,VWO,0.11076923076923079,0.19755158007258417,0.07389145260685437,0.035196687364271936,0.0,chatgpt_proxy_90_10,0.0
2019-11-29,SCHD,0.11076923076923079,0.19033571761059004,0.02684147861187336,0.035196687364271936,0.0,chatgpt_proxy_90_10,0.0
2019-11-29,BND,0.1,0.18398582221651505,0.0006773094033460936,0.035196687364271936,0.0,chatgpt_proxy_90_10,0.0
2019-12-31,VTI,0.4984615384615385,0.14843124964529497,-0.0034129692832763903,-0.015466600550733518,0.0,chatgpt_proxy_90_10,0.0
2019-12-31,VXUS,0.18,0.16473450427592082,-0.0375670840787119,-0.015466600550733518,0.0,chatgpt_proxy_90_10,0.0
2019-12-31,VWO,0.11076923076923079,0.1754219173680252,-0.05828289621161176,-0.015466600550733518,0.0,chatgpt_proxy_90_10,0.0
2019-12-31,SCHD,0.11076923076923079,0.17956222052137513,-0.021496130696474602,-0.015466600550733518,0.0,chatgpt_proxy_90_10,0.0
2019-12-31,BND,0.1,0.1844678909943963,0.01833769945225039,-0.015466600550733518,0.0,chatgpt_proxy_90_10,0.0
2020-01-31,VTI,0.4984615384615385,0.15419428508310173,-0.07999021526418804,-0.06436828498612211,0.0,chatgpt_proxy_90_10,0.0
2020-01-31,VXUS,0.18,0.16540277139272516,-0.06598513011152418,-0.06436828498612211,0.0,chatgpt_proxy_90_10,0.0
2020-01-31,VWO,0.11076923076923079,0.17562000410543452,-0.035467745774815485,-0.06436828498612211,0.0,chatgpt_proxy_90_10,0.0
2020-01-31,SCHD,0.11076923076923079,0.17795660509109662,-0.0934973637961336,-0.06436828498612211,0.0,chatgpt_proxy_90_10,0.0
2020-01-31,BND,0.1,0.18396892925806788,0.016664501796526343,-0.06436828498612211,0.0,chatgpt_proxy_90_10,0.0
2020-02-28,VTI,0.4984615384615385,0.15586498138936694,-0.15178052888769655,-0.14250817501192994,0.0,chatgpt_proxy_90_10,0.0
2020-02-28,VXUS,0.18,0.17534188760530783,-0.17360281103784647,-0.14250817501192994,0.0,chatgpt_proxy_90_10,0.0
2020-02-28,VWO,0.11076923076923079,0.18573843503716264,-0.18629215522754328,-0.14250817501192994,0.0,chatgpt_proxy_90_10,0.0
2020-02-28,SCHD,0.11076923076923079,0.1853518488410289,-0.12962225016561035,-0.14250817501192994,0.0,chatgpt_proxy_90_10,0.0
2020-02-28,BND,0.1,0.18180544886761052,-0.006093174129318313,-0.14250817501192994,0.0,chatgpt_proxy_90_10,0.0
2020-03-31,VTI,0.4984615384615385,0.15426232562030534,0.11581186480737404,0.09080647927832987,0.0,chatgpt_proxy_90_10,0.0
2020-03-31,VXUS,0.18,0.177152400946476,0.061337841101183566,0.09080647927832987,0.0,chatgpt_proxy_90_10,0.0
2020-03-31,VWO,0.11076923076923079,0.19901213196836276,0.0662412640534793,0.09080647927832987,0.0,chatgpt_proxy_90_10,0.0
2020-03-31,SCHD,0.11076923076923079,0.19316124025273146,0.11483900022517446,0.09080647927832987,0.0,chatgpt_proxy_90_10,0.0
2020-03-31,BND,0.1,0.1814411811066448,0.019797859944979734,0.09080647927832987,0.0,chatgpt_proxy_90_10,0.0
2020-04-30,VTI,0.4984615384615385,0.03862828839989602,0.08529266398361934,0.07118543153014703,0.0,chatgpt_proxy_90_10,0.0
2020-04-30,VXUS,0.18,0.10312347138369683,0.07872582480090995,0.07118543153014703,0.0,chatgpt_proxy_90_10,0.0
2020-04-30,VWO,0.11076923076923079,0.15353958448708765,0.06469079509831843,0.07118543153014703,0.0,chatgpt_proxy_90_10,0.0
2020-04-30,SCHD,0.11076923076923079,0.06335106946923381,0.06079579882851971,0.07118543153014703,0.0,chatgpt_proxy_90_10,0.0
2020-04-30,BND,0.1,0.11241615964468205,0.005996170760985908,0.07118543153014703,0.0,chatgpt_proxy_90_10,0.0
2020-05-29,VTI,0.4984615384615385,0.02550873487383006,-0.006588028093938658,0.006328611232698115,0.0,chatgpt_proxy_90_10,0.0
2020-05-29,VXUS,0.18,0.09857575960688511,0.0360534561171133,0.006328611232698115,0.0,chatgpt_proxy_90_10,0.0
2020-05-29,VWO,0.11076923076923079,0.14481099323753838,0.06313944663274751,0.006328611232698115,0.0,chatgpt_proxy_90_10,0.0
2020-05-29,SCHD,0.11076923076923079,0.04993093122741503,-0.03945726973673791,0.006328611232698115,0.0,chatgpt_proxy_90_10,0.0
2020-05-29,BND,0.1,0.1019931162067634,0.004996112330383884,0.006328611232698115,0.0,chatgpt_proxy_90_10,0.0
2020-06-30,VTI,0.4984615384615385,-0.0050753087608097595,0.0701881331403762,0.06413760546441402,0.0,chatgpt_proxy_90_10,0.0
2020-06-30,VXUS,0.18,0.04526865321882849,0.05606711684059751,0.06413760546441402,0.0,chatgpt_proxy_90_10,0.0
2020-06-30,VWO,0.11076923076923079,0.07632421089681873,0.08419721871049335,0.06413760546441402,0.0,chatgpt_proxy_90_10,0.0
2020-06-30,SCHD,0.11076923076923079,0.04575482400985638,0.07615430741555063,0.06413760546441402,0.0,chatgpt_proxy_90_10,0.0
2020-06-30,BND,0.1,0.04862459863767922,0.01297424404557157,0.06413760546441402,0.0,chatgpt_proxy_90_10,0.0
2020-07-31,VTI,0.4984615384615385,0.05715450838678404,0.0734654422426293,0.057901012866800286,0.0,chatgpt_proxy_90_10,0.0
2020-07-31,VXUS,0.18,0.07915937157733832,0.05643429017769974,0.057901012866800286,0.0,chatgpt_proxy_90_10,0.0
2020-07-31,VWO,0.11076923076923079,0.10358934814766703,0.049523366658916546,0.057901012866800286,0.0,chatgpt_proxy_90_10,0.0
2020-07-31,SCHD,0.11076923076923079,0.08000597569309559,0.06202973022572955,0.057901012866800286,0.0,chatgpt_proxy_90_10,0.0
2020-07-31,BND,0.1,0.0926360692629345,-0.01233507461041694,0.057901012866800286,0.0,chatgpt_proxy_90_10,0.0
2020-08-31,VTI,0.4984615384615385,0.013648599378072819,-0.0565392841062583,-0.04781939899812721,0.0,chatgpt_proxy_90_10,0.0
2020-08-31,VXUS,0.18,0.07579755176291561,-0.042218755866004654,-0.04781939899812721,0.0,chatgpt_proxy_90_10,0.0
2020-08-31,VWO,0.11076923076923079,0.12109843857468663,-0.057230913716207255,-0.04781939899812721,0.0,chatgpt_proxy_90_10,0.0
2020-08-31,SCHD,0.11076923076923079,0.061041555109284794,-0.05321156350806988,-0.04781939899812721,0.0,chatgpt_proxy_90_10,0.0
2020-08-31,BND,0.1,0.08708452395567642,0.001962638432546182,-0.04781939899812721,0.0,chatgpt_proxy_90_10,0.0
2020-09-30,VTI,0.4984615384615385,0.0326354203539063,0.0001796837565883891,0.004608776870875561,0.0,chatgpt_proxy_90_10,0.0
2020-09-30,VXUS,0.18,0.08977939203275641,-0.010099048358904517,0.004608776870875561,0.0,chatgpt_proxy_90_10,0.0
2020-09-30,VWO,0.11076923076923079,0.14745812682985615,0.03938315539739046,0.004608776870875561,0.0,chatgpt_proxy_90_10,0.0
2020-09-30,SCHD,0.11076923076923079,0.06862320875245233,0.022848719366132197,0.004608776870875561,0.0,chatgpt_proxy_90_10,0.0
2020-09-30,BND,0.1,0.08208791990161593,-0.00556336763149734,0.004608776870875561,0.0,chatgpt_proxy_90_10,0.0
2020-10-30,VTI,0.4984615384615385,0.1424759598808286,0.12689382597760357,0.12037411428792615,0.0,chatgpt_proxy_90_10,0.0
2020-10-30,VXUS,0.18,0.20384366585170371,0.1512654502648616,0.12037411428792615,0.0,chatgpt_proxy_90_10,0.0
2020-10-30,VWO,0.11076923076923079,0.23696903421514737,0.11298790230540945,0.12037411428792615,0.0,chatgpt_proxy_90_10,0.0
2020-10-30,SCHD,0.11076923076923079,0.15524131333337393,0.14718068816429475,0.12037411428792615,0.0,chatgpt_proxy_90_10,0.0
2020-10-30,BND,0.1,0.05452306906412114,0.010759668855398585,0.12037411428792615,0.0,chatgpt_proxy_90_10,0.0
2020-11-30,VTI,0.4984615384615385,0.10879709986120922,0.028811775959187935,0.020632192676026027,0.0,chatgpt_proxy_90_10,0.0
2020-11-30,VXUS,0.18,0.19988972037186617,0.021494389508808887,0.020632192676026027,0.0,chatgpt_proxy_90_10,0.0
2020-11-30,VWO,0.11076923076923079,0.278803945732828,0.009315505036600724,0.020632192676026027,0.0,chatgpt_proxy_90_10,0.0
2020-11-30,SCHD,0.11076923076923079,0.13528409521548435,0.011614078772625325,0.020632192676026027,0.0,chatgpt_proxy_90_10,0.0
2020-11-30,BND,0.1,0.027425478363368158,0.0008328649514632858,0.020632192676026027,0.0,chatgpt_proxy_90_10,0.0
2020-12-31,VTI,0.4984615384615385,0.11270183537754669,-0.0033394985614466632,0.00039127956087104657,0.0,chatgpt_proxy_90_10,0.0
2020-12-31,VXUS,0.18,0.26188220231594156,0.002493351063829863,0.00039127956087104657,0.0,chatgpt_proxy_90_10,0.0
2020-12-31,VWO,0.11076923076923079,0.3515673696103359,0.03133107164238669,0.00039127956087104657,0.0,chatgpt_proxy_90_10,0.0
2020-12-31,SCHD,0.11076923076923079,0.12364456389751852,-0.009042719052073545,0.00039127956087104657,0.0,chatgpt_proxy_90_10,0.0
2020-12-31,BND,0.1,0.00826123950429761,-0.008617757115319091,0.00039127956087104657,0.0,chatgpt_proxy_90_10,0.0
2021-01-29,VTI,0.4984615384615385,0.14529792318602464,0.03139337079230886,0.026694945991529957,0.0,chatgpt_proxy_90_10,0.0
2021-01-29,VXUS,0.18,0.3064465331904994,0.023047587464765318,0.026694945991529957,0.0,chatgpt_proxy_90_10,0.0
2021-01-29,VWO,0.11076923076923079,0.39568613681131193,0.015673374613003332,0.026694945991529957,0.0,chatgpt_proxy_90_10,0.0
2021-01-29,SCHD,0.11076923076923079,0.14348544467124838,0.060572687224669464,0.026694945991529957,0.0,chatgpt_proxy_90_10,0.0
2021-01-29,BND,0.1,0.03983214796296343,-0.015477252736978198,0.026694945991529957,0.0,chatgpt_proxy_90_10,0.0
2021-02-26,VTI,0.4984615384615385,0.15791163054841678,0.03531366981610362,0.030817942167201885,0.0,chatgpt_proxy_90_10,0.0
2021-02-26,VXUS,0.18,0.2557258707039495,0.024382398069620947,0.030817942167201885,0.0,chatgpt_proxy_90_10,0.0
2021-02-26,VWO,0.11076923076923079,0.3236545426655807,-0.009959585452638975,0.030817942167201885,0.0,chatgpt_proxy_90_10,0.0
