experiment_mode,step,candidate_feature,policy_name,threshold,feature_set_key,n_features,feature_columns,n_benchmarks,mean_regression_ic,mean_regression_oos_r2,mean_brier_score,mean_accuracy,mean_balanced_accuracy,mean_precision,mean_recall,mean_policy_return,mean_uplift_vs_sell_50,mean_uplift_vs_regression_sign,mean_avg_hold_fraction
forward_add,5,underwriting_income,hybrid_confirm,0.6,investment_book_yield|roe|npw_growth_yoy|buyback_yield|underwriting_income,5,"investment_book_yield,roe,npw_growth_yoy,buyback_yield,underwriting_income",7,0.34416509131330436,-0.24135688947362957,0.2823472578062328,0.6117424704924704,0.5841158767176774,0.7364191282169383,0.6452278057779195,0.04257525230043762,0.00682745769980321,-0.027281182760743507,0.30959401709401707
forward_add,5,underwriting_income,regression_sign,,investment_book_yield|roe|npw_growth_yoy|buyback_yield|underwriting_income,5,"investment_book_yield,roe,npw_growth_yoy,buyback_yield,underwriting_income",7,0.34416509131330436,-0.24135688947362957,0.2823472578062328,0.6117424704924704,0.5841158767176774,0.7364191282169383,0.6452278057779195,0.06985643506118112,0.03410864046054672,0.0,0.6544022181522181
forward_add,5,underwriting_income_3m,classifier_only,0.5,investment_book_yield|roe|npw_growth_yoy|buyback_yield|underwriting_income_3m,5,"investment_book_yield,roe,npw_growth_yoy,buyback_yield,underwriting_income_3m",7,0.34416509131330436,-0.24135688947362957,0.2911880683779479,0.5904258241758241,0.5770587373079168,0.7333765617742295,0.6016684220434388,0.05848595163315467,0.022738157032520256,-0.011370483428026462,0.5478166971916972
forward_add,5,underwriting_income_3m,classifier_only,0.55,investment_book_yield|roe|npw_growth_yoy|buyback_yield|underwriting_income_3m,5,"investment_book_yield,roe,npw_growth_yoy,buyback_yield,underwriting_income_3m",7,0.34416509131330436,-0.24135688947362957,0.2911880683779479,0.5904258241758241,0.5770587373079168,0.7333765617742295,0.6016684220434388,0.05403314220962437,0.018285347608989967,-0.015823292851556755,0.4977866809116809
forward_add,5,underwriting_income_3m,classifier_only,0.6,investment_book_yield|roe|npw_growth_yoy|buyback_yield|underwriting_income_3m,5,"investment_book_yield,roe,npw_growth_yoy,buyback_yield,underwriting_income_3m",7,0.34416509131330436,-0.24135688947362957,0.2911880683779479,0.5904258241758241,0.5770587373079168,0.7333765617742295,0.6016684220434388,0.04831643323018323,0.012568638629548823,-0.021540001830997895,0.447847730972731
forward_add,5,underwriting_income_3m,hybrid_confirm,0.5,investment_book_yield|roe|npw_growth_yoy|buyback_yield|underwriting_income_3m,5,"investment_book_yield,roe,npw_growth_yoy,buyback_yield,underwriting_income_3m",7,0.34416509131330436,-0.24135688947362957,0.2911880683779479,0.5904258241758241,0.5770587373079168,0.7333765617742295,0.6016684220434388,0.05247144051907172,0.01672364591843731,-0.017384994542109407,0.36132046194546197
forward_add,5,underwriting_income_3m,hybrid_confirm,0.55,investment_book_yield|roe|npw_growth_yoy|buyback_yield|underwriting_income_3m,5,"investment_book_yield,roe,npw_growth_yoy,buyback_yield,underwriting_income_3m",7,0.34416509131330436,-0.24135688947362957,0.2911880683779479,0.5904258241758241,0.5770587373079168,0.7333765617742295,0.6016684220434388,0.04807113922797584,0.012323344627341429,-0.021785295833205293,0.32573107448107447
forward_add,5,underwriting_income_3m,hybrid_confirm,0.6,investment_book_yield|roe|npw_growth_yoy|buyback_yield|underwriting_income_3m,5,"investment_book_yield,roe,npw_growth_yoy,buyback_yield,underwriting_income_3m",7,0.34416509131330436,-0.24135688947362957,0.2911880683779479,0.5904258241758241,0.5770587373079168,0.7333765617742295,0.6016684220434388,0.042423894360217415,0.006676099759583005,-0.027432540700963716,0.287138024013024
forward_add,5,underwriting_income_3m,regression_sign,,investment_book_yield|roe|npw_growth_yoy|buyback_yield|underwriting_income_3m,5,"investment_book_yield,roe,npw_growth_yoy,buyback_yield,underwriting_income_3m",7,0.34416509131330436,-0.24135688947362957,0.2911880683779479,0.5904258241758241,0.5770587373079168,0.7333765617742295,0.6016684220434388,0.06985643506118112,0.03410864046054672,0.0,0.6544022181522181
forward_add,5,underwriting_income_growth_yoy,classifier_only,0.5,investment_book_yield|roe|npw_growth_yoy|buyback_yield|underwriting_income_growth_yoy,5,"investment_book_yield,roe,npw_growth_yoy,buyback_yield,underwriting_income_growth_yoy",7,0.34416509131330436,-0.24135688947362957,0.2536234165483021,0.6613280932030933,0.6184584864541087,0.7473754150775404,0.7449510526293798,0.06940825215083672,0.0336604575502023,-0.00044818291034441876,0.6655377492877493
forward_add,5,underwriting_income_growth_yoy,classifier_only,0.55,investment_book_yield|roe|npw_growth_yoy|buyback_yield|underwriting_income_growth_yoy,5,"investment_book_yield,roe,npw_growth_yoy,buyback_yield,underwriting_income_growth_yoy",7,0.34416509131330436,-0.24135688947362957,0.2536234165483021,0.6613280932030933,0.6184584864541087,0.7473754150775404,0.7449510526293798,0.06138751485469645,0.025639720254062037,-0.008468920206484681,0.5736945461945462
forward_add,5,underwriting_income_growth_yoy,classifier_only,0.6,investment_book_yield|roe|npw_growth_yoy|buyback_yield|underwriting_income_growth_yoy,5,"investment_book_yield,roe,npw_growth_yoy,buyback_yield,underwriting_income_growth_yoy",7,0.34416509131330436,-0.24135688947362957,0.2536234165483021,0.6613280932030933,0.6184584864541087,0.7473754150775404,0.7449510526293798,0.04698050706399342,0.01123271246335901,-0.02287592799718771,0.467121743996744
forward_add,5,underwriting_income_growth_yoy,hybrid_confirm,0.5,investment_book_yield|roe|npw_growth_yoy|buyback_yield|underwriting_income_growth_yoy,5,"investment_book_yield,roe,npw_growth_yoy,buyback_yield,underwriting_income_growth_yoy",7,0.34416509131330436,-0.24135688947362957,0.2536234165483021,0.6613280932030933,0.6184584864541087,0.7473754150775404,0.7449510526293798,0.06008083327775975,0.024333038677125336,-0.00977560178342138,0.4576559320309321
forward_add,5,underwriting_income_growth_yoy,hybrid_confirm,0.55,investment_book_yield|roe|npw_growth_yoy|buyback_yield|underwriting_income_growth_yoy,5,"investment_book_yield,roe,npw_growth_yoy,buyback_yield,underwriting_income_growth_yoy",7,0.34416509131330436,-0.24135688947362957,0.2536234165483021,0.6613280932030933,0.6184584864541087,0.7473754150775404,0.7449510526293798,0.05174172062664625,0.015993926026011844,-0.018114714434534877,0.3889995421245421
forward_add,5,underwriting_income_growth_yoy,hybrid_confirm,0.6,investment_book_yield|roe|npw_growth_yoy|buyback_yield|underwriting_income_growth_yoy,5,"investment_book_yield,roe,npw_growth_yoy,buyback_yield,underwriting_income_growth_yoy",7,0.34416509131330436,-0.24135688947362957,0.2536234165483021,0.6613280932030933,0.6184584864541087,0.7473754150775404,0.7449510526293798,0.03894463274014844,0.003196838139514032,-0.03091180232103269,0.31147385022385027
forward_add,5,underwriting_income_growth_yoy,regression_sign,,investment_book_yield|roe|npw_growth_yoy|buyback_yield|underwriting_income_growth_yoy,5,"investment_book_yield,roe,npw_growth_yoy,buyback_yield,underwriting_income_growth_yoy",7,0.34416509131330436,-0.24135688947362957,0.2536234165483021,0.6613280932030933,0.6184584864541087,0.7473754150775404,0.7449510526293798,0.06985643506118112,0.03410864046054672,0.0,0.6544022181522181
forward_add,5,unearned_premium_growth_yoy,classifier_only,0.5,investment_book_yield|roe|npw_growth_yoy|buyback_yield|unearned_premium_growth_yoy,5,"investment_book_yield,roe,npw_growth_yoy,buyback_yield,unearned_premium_growth_yoy",7,0.34416509131330436,-0.24135688947362957,0.26771060065778957,0.6247697903947903,0.5833863272187727,0.7372279595806106,0.6771662846653618,0.0630892220830548,0.027341427482420393,-0.0067672129781263255,0.6160531135531135
forward_add,5,unearned_premium_growth_yoy,classifier_only,0.55,investment_book_yield|roe|npw_growth_yoy|buyback_yield|unearned_premium_growth_yoy,5,"investment_book_yield,roe,npw_growth_yoy,buyback_yield,unearned_premium_growth_yoy",7,0.34416509131330436,-0.24135688947362957,0.26771060065778957,0.6247697903947903,0.5833863272187727,0.7372279595806106,0.6771662846653618,0.05856501745888569,0.022817222858251274,-0.011291417602295448,0.552701973951974
forward_add,5,unearned_premium_growth_yoy,classifier_only,0.6,investment_book_yield|roe|npw_growth_yoy|buyback_yield|unearned_premium_growth_yoy,5,"investment_book_yield,roe,npw_growth_yoy,buyback_yield,unearned_premium_growth_yoy",7,0.34416509131330436,-0.24135688947362957,0.26771060065778957,0.6247697903947903,0.5833863272187727,0.7372279595806106,0.6771662846653618,0.05031052484207082,0.01456273024143641,-0.01954591021911031,0.4641028184778184
forward_add,5,unearned_premium_growth_yoy,hybrid_confirm,0.5,investment_book_yield|roe|npw_growth_yoy|buyback_yield|unearned_premium_growth_yoy,5,"investment_book_yield,roe,npw_growth_yoy,buyback_yield,unearned_premium_growth_yoy",7,0.34416509131330436,-0.24135688947362957,0.26771060065778957,0.6247697903947903,0.5833863272187727,0.7372279595806106,0.6771662846653618,0.05449028384772762,0.01874248924709321,-0.015366151213453512,0.45006944444444447
